filename,timestamp,value,label
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T09:39:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T09:40:00+0800,64,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T09:41:00+0800,76,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T09:42:00+0800,48,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T09:43:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T09:44:00+0800,8,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T09:45:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T09:46:00+0800,24,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T09:47:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T09:48:00+0800,16,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T09:49:00+0800,56,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T09:50:00+0800,1328,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T09:51:00+0800,4948,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T09:52:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T09:53:00+0800,2248,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T09:54:00+0800,2212,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T09:55:00+0800,928,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T09:56:00+0800,24,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T09:57:00+0800,180,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T09:58:00+0800,16,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T09:59:00+0800,8,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:00:00+0800,5460,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:01:00+0800,204,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:02:00+0800,16,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:03:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:04:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:05:00+0800,10220,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:06:00+0800,24296,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:07:00+0800,20924,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:08:00+0800,4280,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:09:00+0800,15828,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:10:00+0800,51552,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:11:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:12:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:13:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:14:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:15:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:16:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:17:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:18:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:19:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:20:00+0800,76,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:21:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:22:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:23:00+0800,260,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:24:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:25:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:26:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:27:00+0800,6040,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:28:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:29:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:30:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:31:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:32:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:33:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:34:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:35:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:36:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:37:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:38:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:39:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:40:00+0800,16256,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:41:00+0800,64,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:42:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:43:00+0800,12,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:44:00+0800,40,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:45:00+0800,436,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:46:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:47:00+0800,80,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:48:00+0800,304,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:49:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:50:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:51:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:52:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:53:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:54:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:55:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:56:00+0800,8,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:57:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:58:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T10:59:00+0800,128,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:00:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:01:00+0800,176,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:02:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:03:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:04:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:05:00+0800,68,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:06:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:07:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:08:00+0800,8,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:09:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:10:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:11:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:12:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:13:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:14:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:15:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:16:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:17:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:18:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:19:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:20:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:21:00+0800,2028,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:22:00+0800,88,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:23:00+0800,1180,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:24:00+0800,1796,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:25:00+0800,1784,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:26:00+0800,1064,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:27:00+0800,3140,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:28:00+0800,760,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:29:00+0800,1244,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:30:00+0800,612,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:31:00+0800,776,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:32:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:33:00+0800,1824,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:34:00+0800,3948,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:35:00+0800,1532,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:36:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:37:00+0800,912,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:38:00+0800,152,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:39:00+0800,912,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:40:00+0800,300,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:41:00+0800,1068,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:42:00+0800,152,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:43:00+0800,912,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:44:00+0800,632,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:45:00+0800,1216,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:46:00+0800,1064,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:47:00+0800,1672,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:48:00+0800,1068,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:49:00+0800,1220,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:50:00+0800,1520,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:51:00+0800,608,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:52:00+0800,2128,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:53:00+0800,912,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:54:00+0800,1824,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:55:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:56:00+0800,1220,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:57:00+0800,152,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:58:00+0800,776,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T11:59:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:00:00+0800,3804,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:01:00+0800,1584,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:02:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:03:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:04:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:05:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:06:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:07:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:08:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:09:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:10:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:11:00+0800,8,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:12:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:13:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:14:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:15:00+0800,8,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:16:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:17:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:18:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:19:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:20:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:21:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:22:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:23:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:24:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:25:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:26:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:27:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:28:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:29:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:30:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:31:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:32:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:33:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:34:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:35:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:36:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:37:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:38:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:39:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:40:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:41:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:42:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:43:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:44:00+0800,140,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:45:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:46:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:47:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:48:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:49:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:50:00+0800,54988,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:51:00+0800,20,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:52:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:53:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:54:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:55:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:56:00+0800,12,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:57:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:58:00+0800,16,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T12:59:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:00:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:01:00+0800,172,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:02:00+0800,3032,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:03:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:04:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:05:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:06:00+0800,80,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:07:00+0800,8,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:08:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:09:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:10:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:11:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:12:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:13:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:14:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:15:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:16:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:17:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:18:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:19:00+0800,8,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:20:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:21:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:22:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:23:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:24:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:25:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:26:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:27:00+0800,4,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:28:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:29:00+0800,144,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:30:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:31:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:32:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:33:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:34:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:35:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:36:00+0800,0,0
ts_b82383d51c25055ca53395c7e21d022a.csv,2020-02-08T13:37:00+0800,0,0
